management,worklife,company,rank,culture,compensation,review,security,industry
3.8,3.9,The Walt Disney Company,11,4.2,3.8,Working for The Walt Disney World Company is an honor in itself. Walt Disney would be pleased that all the research and requirements he wanted his cast members to be held to a certain standard to. It is a high volume job which can lead to some stress. But the cast members in each role are one of perfect people. While working for the company each role that was assigend was viewed as just as important. Whether garbage duty or custodial to character you are valued and given the role of making magic come to each guest individually. I would reccommend this company to anyone and would love to be a part of the corporate Disney World CO.,3.6,"Restaurants, Travel and Leisure"
3.8,3.9,The Walt Disney Company,11,4.2,3.8,"There are zero health benefits, holiday pay, breaks no matter how long I've worked and the managers and staff are so cruel. I've never been treated this way at a work environment for doing nothing wrong ever",3.6,"Restaurants, Travel and Leisure"
3.7,4.1,Kaiser Permanente,9,4,4.3,Kaiser is very fair with it's employees and generates a culture of caring.  I really enjoyed my time there.  ,3.9,Health Care
4.4,4.2,Network Capital Funding Corporation,14,4.5,4.2,"the greatest sales environment, lots of energy and lots of great people to work with. Management is great, they have high expectations so be ready to produce",4.2,Banks and Financial Services
3.8,3.9,Publix,12,4.1,4.1,"A job is a job. As an employee, you will always come across drama from not just your coworkers, but also from your managers! Surprisingly enough, it is very easy to stay out of the drama when you mind your own business. Always treat everyone with the same respect and dignity, and it will remind you exactly why you started working there. It is an awesome place to work. You meet a lot of new people, you get well paid, and the job security is awesome. I felt like family at Publix and was so sad when I had to leave. If I wasn't going to be a nurse, I would have made a career working at Publix.",4,Retail
3.8,3.9,Publix,12,4.1,4.1,Its a nice place to explore and learn the field of customer service. The company is all about team work and dedication. I gain a lot of skills and experience working at Publix.,4,Retail
3.8,3.9,Publix,12,4.1,4.1,"Publix is the fall back career if everything else in your life falls through. They tend to secure long term employees with promises of benefits and advancement, however advancing to a position with good pay often takes many years or even decades, unless you know the right people. Managers are often overly stressed, overworked (60 work weeks are the norm) and project their self hatred onto the employees. Okay job to have while in college.",4,Retail
3.8,3.9,Publix,12,4.1,4.1,"I loved the enviroment and working for the location that I was employed. The staff was great and so was management. However, corporate doesn't really care about the best interest of it's employees. They'll make changes and tell you that your position is no longer available just a couple days before you're due to come to work. You're then left with going to another position that has nothing to do with what you were hired for or left with no job or hours at all.",4,Retail
3.8,3.9,Publix,12,4.1,4.1,My experience at Publix it is very stressful you work like a slave The Motto work you do is not worth it for the pay the management have no respect for the associates it's all about the customers and even when the customer is disrespect you and think it's okay the only thing that's good about Publix is the stock in the for 41K but after that everything is terrible part-timers get one something all week that's not enough to pay a rent bill I wouldn't recommend anyone that has responsibility to work for Publix but if you are student in high school with no responsibilities just to pay a phone bill you can work for now,4,Retail
3.8,3.9,Publix,12,4.1,4.1,"I love working there, I love working with the people but they're cutting hours for the part timer and getting 12 hours every week won't help me to pay my bills. I would I like to try soemthing new, maybe that will help me with my career",4,Retail
3.8,3.9,Publix,12,4.1,4.1,"Within a 8 hour day for me, i have operated and or given breaks on the Bread/Roll Lines, and I have packed up the product for the stores.  I have learned so much working in the operation because I am very noisy asking a lot of questions on how things work around here. Management is pretty cool and try to help when needed.  The hardest part about this job is dealing with different attitudes and personalities.",4,Retail
3.7,4,NIKE,8,4.2,3.8,"This place over all is ok to work at. Fast paced, high volume call center. Management is not so great, but other staff is pretty cool. Recommended for short term.",3.7,Consumer Goods and Services
3.7,4,NIKE,8,4.2,3.8,"The typical day at Nike can me fun ,but long! I learned how to pick fast and more proficient. Nike also taught me how to manger my time to rise my production. Nike is a really excellently job to work for .",3.7,Consumer Goods and Services
3.7,4,NIKE,8,4.2,3.8,"receiving and processing product, sending the product to the store to replenish what was sold. there is no hard part but just alittle physical and the enjoyable is the Nike culture",3.7,Consumer Goods and Services
3.7,4,NIKE,8,4.2,3.8,"Great people, they're all great people. I enjoy working there. Really cool environment. Everyone is really friendly and great team work. Everyone is willing to help and answer questions.",3.7,Consumer Goods and Services
3.7,4,NIKE,8,4.2,3.8,"About what i would expect for a retail outlet store, the coworkers were mostly competent and knowledgable in the product being sold. Management tended to apply what appeared to be excessive pressure to increase sales and improve performance. Hardest part of the job was meeting the company expectations for performance when preparing merchandise for sale, best part was the camaraderie of the floor employees.",3.7,Consumer Goods and Services
3.7,4,NIKE,8,4.2,3.8,My job was very rewarding personally. I was able to achieve all goals I set for myself. My typical day was fast paced and very challenging. I learned how to conduct business on a global level and understand how important information can be to each level ranging from the front line to upper management. This was a great opportunity.,3.7,Consumer Goods and Services
3.7,4,NIKE,8,4.2,3.8,"I was a contractor so my time was limited which wasn't fun. I loved the people, the environment, the opportunities and the experience. I have made life long friends at Nike and would definitely work there again. It is all about who you know so get tight with as many people as you can while you're in.",3.7,Consumer Goods and Services
3.7,4,NIKE,8,4.2,3.8,The management was absolutely terrible in trying to help an individual move up in the company. Certain managers played favorites and it was pretty annoying. other managers would get certain individuals in trouble while letting other slide through while doing the same thing. All in all the company is a great company just certain managers at this location can not be trusted,3.7,Consumer Goods and Services
